2025-12-04 19:39, success, 0.593900
2025-12-04 19:43, success, 0.550976
2025-12-04 19:56, success, 0.430443
2025-12-04 20:29, success, 0.716678
2025-12-04 20:48, success, 0.188387
2025-12-04 21:00, success, 0.561944
2025-12-04 21:28, success, 0.237088
2025-12-04 21:45, success, 0.730199
2025-12-04 21:56, success, 0.570433
2025-12-04 22:24, success, 0.438451
2025-12-04 22:42, success, 0.495114
2025-12-04 22:54, success, 0.497236
2025-12-04 23:19, success, 0.213349
2025-12-04 23:36, success, 0.414957
2025-12-04 23:49, success, 0.477837
2025-12-05 00:00, success, 0.710873
2025-12-05 02:17, success, 0.537848
2025-12-05 03:38, success, 0.706762
2025-12-05 04:06, success, 0.153272
2025-12-05 04:41, success, 0.424951
2025-12-05 04:57, success, 0.096264
2025-12-05 05:30, success, 0.626500
2025-12-05 05:47, success, 0.267161
2025-12-05 05:59, success, 0.195317
2025-12-05 06:44, success, 0.592614
2025-12-05 07:01, success, 0.657135
2025-12-05 07:31, success, 0.464381
2025-12-05 07:45, success, 0.285601
2025-12-05 07:57, success, 0.139456
2025-12-05 08:38, success, 0.586478
2025-12-05 08:57, success, 0.307040
2025-12-05 09:30, success, 0.483193
2025-12-05 09:47, success, 0.634678
2025-12-05 09:59, success, 0.758501
2025-12-05 10:33, success, 0.265238
2025-12-05 10:50, success, 0.213104
2025-12-05 11:12, success, 0.314271
2025-12-05 11:31, success, 0.123273
2025-12-05 11:45, success, 0.488698
2025-12-05 11:56, success, 0.284340
2025-12-05 12:55, success, 0.434610
2025-12-05 13:34, success, 0.392462
2025-12-05 13:53, success, 0.161532
2025-12-05 14:18, success, 0.358016
2025-12-05 14:42, success, 0.214617
2025-12-05 14:54, success, 0.363503
2025-12-05 15:23, success, 0.686110
2025-12-05 15:44, success, 0.359427
2025-12-05 15:57, success, 0.189815
2025-12-05 16:36, success, 0.382756
2025-12-05 16:56, success, 0.651882
2025-12-05 17:23, success, 0.382817
