2025-12-04 10:19, failed, 0.063551
2025-12-04 10:25, failed, 0.031443
2025-12-04 10:36, failed, 0.064586
2025-12-04 10:55, failed, 0.015352
2025-12-04 11:02, failed, 0.003219
2025-12-04 11:15, failed, 0.015391
2025-12-04 11:21, failed, 0.015365
2025-12-04 11:35, failed, 0.007270
2025-12-04 11:51, failed, 0.031443
2025-12-04 12:26, failed, 0.015367
2025-12-04 13:13, failed, 0.015345
2025-12-04 13:51, failed, 0.015344
2025-12-04 14:15, failed, 0.007301
2025-12-04 14:44, failed, 0.007276
2025-12-04 14:59, failed, 0.063567
2025-12-04 15:34, failed, 0.015355
