2025-12-04 10:20, failed, 0.007264
2025-12-04 10:26, failed, 0.015383
2025-12-04 10:37, failed, 0.015333
2025-12-04 10:56, failed, 0.007289
2025-12-04 11:03, failed, 0.031444
2025-12-04 11:16, failed, 0.015308
2025-12-04 11:22, failed, 0.007274
2025-12-04 11:36, failed, 0.007312
2025-12-04 11:51, failed, 0.031460
2025-12-04 12:27, failed, 0.015356
2025-12-04 13:14, failed, 0.007279
2025-12-04 13:51, failed, 0.031397
2025-12-04 14:15, failed, 0.007275
2025-12-04 14:44, failed, 0.007280
2025-12-04 14:59, failed, 0.015341
2025-12-04 15:35, failed, 0.031471
2025-12-04 15:53, failed, 0.015373
2025-12-04 16:25, failed, 0.031444
2025-12-04 16:55, failed, 0.015364
2025-12-04 17:23, failed, 0.015995
2025-12-04 17:45, failed, 0.031388
